Country,Countrycode,Year,RegionA,RegionB,Cwbattledeaths_PRIO_UCDP,CWintensity_PRIO_UCDP,CWtype_PRIO_UCDP,OnesidedStatec_UCDP,OnesidedNonstate_UCDP,Ruleoflaw_WGI,MileduFromUS_USAID,Missing_RuleofLaw,Missing_MilitaryAid
"Egypt, Arab Rep.",EGY,2002,MNA,MNA,0.0,0.0,0.0,0.0,0.0,-0.023361,1.4,0,0
"Egypt, Arab Rep.",EGY,2003,MNA,MNA,0.0,0.0,0.0,0.0,0.0,-0.016124,1.4,0,0
"Egypt, Arab Rep.",EGY,2004,MNA,MNA,0.0,0.0,0.0,0.0,34.0,0.045647,1.5,0,0
"Egypt, Arab Rep.",EGY,2005,MNA,MNA,0.0,0.0,0.0,36.0,88.0,0.045657,1.3,0,0
"Egypt, Arab Rep.",EGY,2006,MNA,MNA,0.0,0.0,0.0,0.0,0.0,-0.146864,1.2,0,0
"Egypt, Arab Rep.",EGY,2007,MNA,MNA,0.0,0.0,0.0,0.0,0.0,-0.134324,1.2,0,0
"Egypt, Arab Rep.",EGY,2008,MNA,MNA,0.0,0.0,0.0,0.0,0.0,-0.091421,0.0,0,1
El Salvador,SLV,2000,LAC,LAC,0.0,0.0,0.0,0.0,0.0,-0.675766,0.6,0,0
El Salvador,SLV,2001,LAC,LAC,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1,0
El Salvador,SLV,2002,LAC,LAC,0.0,0.0,0.0,0.0,0.0,-0.478306,0.9,0,0
El Salvador,SLV,2003,LAC,LAC,0.0,0.0,0.0,0.0,0.0,-0.439245,1.3,0,0
El Salvador,SLV,2004,LAC,LAC,0.0,0.0,0.0,0.0,0.0,-0.362203,1.6,0,0
El Salvador,SLV,2005,LAC,LAC,0.0,0.0,0.0,0.0,0.0,-0.404971,1.9,0,0
El Salvador,SLV,2006,LAC,LAC,0.0,0.0,0.0,0.0,0.0,-0.535211,1.8,0,0
El Salvador,SLV,2007,LAC,LAC,0.0,0.0,0.0,0.0,0.0,-0.577306,1.8,0,0
El Salvador,SLV,2008,LAC,LAC,0.0,0.0,0.0,0.0,0.0,-0.628514,0.0,0,1
Equatorial Guinea,GNQ,2000,SSA,SSA,0.0,0.0,0.0,0.0,0.0,-1.23174,0.0,0,1
Equatorial Guinea,GNQ,2001,SSA,SSA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
Equatorial Guinea,GNQ,2002,SSA,SSA,0.0,0.0,0.0,0.0,0.0,-1.20286,0.0,0,1
Equatorial Guinea,GNQ,2003,SSA,SSA,0.0,0.0,0.0,0.0,0.0,-1.18539,0.0,0,1
Equatorial Guinea,GNQ,2004,SSA,SSA,0.0,0.0,0.0,0.0,0.0,-1.29546,0.0,0,1
Equatorial Guinea,GNQ,2005,SSA,SSA,0.0,0.0,0.0,0.0,0.0,-1.32776,0.0,0,1
Equatorial Guinea,GNQ,2006,SSA,SSA,0.0,0.0,0.0,0.0,0.0,-1.23748,0.0,0,1
Equatorial Guinea,GNQ,2007,SSA,SSA,0.0,0.0,0.0,0.0,0.0,-1.16904,0.0,0,1
Equatorial Guinea,GNQ,2008,SSA,SSA,0.0,0.0,0.0,0.0,0.0,-1.31408,0.0,0,1
Eritrea,ERI,2000,SSA,SSA,0.0,0.0,0.0,0.0,0.0,-0.417886,0.0,0,0
Eritrea,ERI,2001,SSA,SSA,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1,0
Eritrea,ERI,2002,SSA,SSA,0.0,0.0,0.0,0.0,0.0,-0.394139,0.4,0,0
Eritrea,ERI,2003,SSA,SSA,57.0,1.0,3.0,0.0,0.0,-0.404026,0.2,0,0
Eritrea,ERI,2004,SSA,SSA,0.0,0.0,0.0,0.0,0.0,-0.642,0.0,0,0
Eritrea,ERI,2005,SSA,SSA,0.0,0.0,0.0,0.0,0.0,-0.729516,0.3,0,0
Eritrea,ERI,2006,SSA,SSA,0.0,0.0,0.0,0.0,0.0,-0.984864,0.0,0,0
Eritrea,ERI,2007,SSA,SSA,0.0,0.0,0.0,0.0,0.0,-1.10237,0.0,0,0
Eritrea,ERI,2008,SSA,SSA,0.0,0.0,0.0,0.0,0.0,-1.24113,0.0,0,1
Estonia,EST,2000,ECA,ECA,0.0,0.0,0.0,0.0,0.0,0.590123,0.9,0,0
Estonia,EST,2001,ECA,ECA,0.0,0.0,0.0,0.0,0.0,0.0,0.9,1,0
Estonia,EST,2002,ECA,ECA,0.0,0.0,0.0,0.0,0.0,0.731754,1.2,0,0
Estonia,EST,2003,ECA,ECA,0.0,0.0,0.0,0.0,0.0,0.732221,1.2,0,0
Estonia,EST,2004,ECA,ECA,0.0,0.0,0.0,0.0,0.0,0.847395,1.5,0,0
Estonia,EST,2005,ECA,ECA,0.0,0.0,0.0,0.0,0.0,0.814318,1.2,0,0
Estonia,EST,2006,ECA,ECA,0.0,0.0,0.0,0.0,0.0,0.939672,1.3,0,0
Estonia,EST,2007,ECA,ECA,0.0,0.0,0.0,0.0,0.0,1.0015,1.2,0,0
Estonia,EST,2008,ECA,ECA,0.0,0.0,0.0,0.0,0.0,1.05441,0.0,0,1
Ethiopia,ETH,2000,SSA,SSA,624.0,1.0,5.3,0.0,0.0,-0.821266,0.2,0,0
Ethiopia,ETH,2001,SSA,SSA,624.0,1.0,5.3,0.0,0.0,0.0,0.0,1,0
Ethiopia,ETH,2002,SSA,SSA,50.0,1.0,5.3,35.0,0.0,-0.791325,0.5,0,0
Ethiopia,ETH,2003,SSA,SSA,25.0,1.0,5.3,513.0,0.0,-0.712606,0.2,0,0
Ethiopia,ETH,2004,SSA,SSA,50.0,1.0,5.3,244.0,0.0,-0.687295,0.6,0,0
Ethiopia,ETH,2005,SSA,SSA,50.0,1.0,5.3,0.0,0.0,-0.795278,0.6,0,0
Ethiopia,ETH,2006,SSA,SSA,50.0,1.0,5.3,26.0,0.0,-0.556917,0.6,0,0
Ethiopia,ETH,2007,SSA,SSA,171.0,1.0,5.3,143.0,82.0,-0.531483,0.5,0,0
Ethiopia,ETH,2008,SSA,SSA,1911.0,2.0,5.3,0.0,0.0,-0.598882,0.0,0,1
Faeroe Islands,FRO,2000,ECA,ECA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
Faeroe Islands,FRO,2001,ECA,ECA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
Faeroe Islands,FRO,2002,ECA,ECA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
Faeroe Islands,FRO,2003,ECA,ECA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
Faeroe Islands,FRO,2004,ECA,ECA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
Faeroe Islands,FRO,2005,ECA,ECA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
Faeroe Islands,FRO,2006,ECA,ECA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
Faeroe Islands,FRO,2007,ECA,ECA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
Faeroe Islands,FRO,2008,ECA,ECA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
Fiji,FJI,2000,EAP,EAP,0.0,0.0,0.0,0.0,0.0,-0.571808,0.1,0,0
Fiji,FJI,2001,EAP,EAP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
Fiji,FJI,2002,EAP,EAP,0.0,0.0,0.0,0.0,0.0,-0.390831,0.0,0,0
Fiji,FJI,2003,EAP,EAP,0.0,0.0,0.0,0.0,0.0,-0.084777,0.0,0,0
Fiji,FJI,2004,EAP,EAP,0.0,0.0,0.0,0.0,0.0,-0.070039,0.3,0,0
Fiji,FJI,2005,EAP,EAP,0.0,0.0,0.0,0.0,0.0,-0.064275,0.3,0,0
Fiji,FJI,2006,EAP,EAP,0.0,0.0,0.0,0.0,0.0,-0.078407,0.2,0,0
Fiji,FJI,2007,EAP,EAP,0.0,0.0,0.0,0.0,0.0,-0.584403,0.0,0,0
Fiji,FJI,2008,EAP,EAP,0.0,0.0,0.0,0.0,0.0,-0.516455,0.0,0,1
Finland,FIN,2000,ECA,OECD,0.0,0.0,0.0,0.0,0.0,1.91318,0.0,0,1
Finland,FIN,2001,ECA,OECD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
Finland,FIN,2002,ECA,OECD,0.0,0.0,0.0,0.0,0.0,1.87326,0.0,0,1
Finland,FIN,2003,ECA,OECD,0.0,0.0,0.0,0.0,0.0,1.89758,0.0,0,1
Finland,FIN,2004,ECA,OECD,0.0,0.0,0.0,0.0,0.0,1.91986,0.0,0,1
Finland,FIN,2005,ECA,OECD,0.0,0.0,0.0,0.0,0.0,1.9414,0.0,0,1
Finland,FIN,2006,ECA,OECD,0.0,0.0,0.0,0.0,0.0,1.96136,0.0,0,1
Finland,FIN,2007,ECA,OECD,0.0,0.0,0.0,0.0,0.0,1.89264,0.0,0,1
Finland,FIN,2008,ECA,OECD,0.0,0.0,0.0,0.0,0.0,1.86589,0.0,0,1
France,FRA,2000,ECA,OECD,0.0,0.0,0.0,0.0,0.0,1.38359,0.0,0,1
France,FRA,2001,ECA,OECD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
France,FRA,2002,ECA,OECD,0.0,0.0,0.0,0.0,0.0,1.28222,0.0,0,1
France,FRA,2003,ECA,OECD,0.0,0.0,0.0,0.0,0.0,1.37845,0.0,0,1
France,FRA,2004,ECA,OECD,0.0,0.0,0.0,0.0,0.0,1.42581,0.0,0,1
France,FRA,2005,ECA,OECD,0.0,0.0,0.0,0.0,0.0,1.36743,0.0,0,1
France,FRA,2006,ECA,OECD,0.0,0.0,0.0,0.0,0.0,1.38112,0.0,0,1
France,FRA,2007,ECA,OECD,0.0,0.0,0.0,0.0,0.0,1.3478,0.0,0,1
France,FRA,2008,ECA,OECD,0.0,0.0,0.0,0.0,0.0,1.39841,0.0,0,1
French Polynesia,PYF,2000,EAP,EAP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
French Polynesia,PYF,2001,EAP,EAP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
French Polynesia,PYF,2002,EAP,EAP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
French Polynesia,PYF,2003,EAP,EAP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
French Polynesia,PYF,2004,EAP,EAP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
French Polynesia,PYF,2005,EAP,EAP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
French Polynesia,PYF,2006,EAP,EAP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
French Polynesia,PYF,2007,EAP,EAP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
French Polynesia,PYF,2008,EAP,EAP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
Gabon,GAB,2000,SSA,SSA,0.0,0.0,0.0,0.0,0.0,-0.348187,0.1,0,0
Gabon,GAB,2001,SSA,SSA,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1,0
Gabon,GAB,2002,SSA,SSA,0.0,0.0,0.0,0.0,0.0,-0.367005,0.2,0,0
Gabon,GAB,2003,SSA,SSA,0.0,0.0,0.0,0.0,0.0,-0.56219,0.3,0,0
Gabon,GAB,2004,SSA,SSA,0.0,0.0,0.0,0.0,0.0,-0.695938,0.3,0,0
Gabon,GAB,2005,SSA,SSA,0.0,0.0,0.0,0.0,0.0,-0.560952,0.3,0,0
Gabon,GAB,2006,SSA,SSA,0.0,0.0,0.0,0.0,0.0,-0.683843,0.2,0,0
Gabon,GAB,2007,SSA,SSA,0.0,0.0,0.0,0.0,0.0,-0.602946,0.2,0,0
Gabon,GAB,2008,SSA,SSA,0.0,0.0,0.0,0.0,0.0,-0.617669,0.0,0,1
"Gambia, The",GMB,2000,SSA,SSA,0.0,0.0,0.0,0.0,0.0,-0.120962,0.0,0,0
"Gambia, The",GMB,2001,SSA,SSA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
"Gambia, The",GMB,2002,SSA,SSA,0.0,0.0,0.0,0.0,0.0,-0.276664,0.1,0,0
"Gambia, The",GMB,2003,SSA,SSA,0.0,0.0,0.0,0.0,0.0,0.173036,0.1,0,0
"Gambia, The",GMB,2004,SSA,SSA,0.0,0.0,0.0,0.0,0.0,-0.250935,0.2,0,0
"Gambia, The",GMB,2005,SSA,SSA,0.0,0.0,0.0,0.0,0.0,-0.255364,0.2,0,0
"Gambia, The",GMB,2006,SSA,SSA,0.0,0.0,0.0,0.0,0.0,-0.272059,0.1,0,0
"Gambia, The",GMB,2007,SSA,SSA,0.0,0.0,0.0,0.0,0.0,-0.214486,0.1,0,0
"Gambia, The",GMB,2008,SSA,SSA,0.0,0.0,0.0,0.0,0.0,-0.251801,0.0,0,1
Georgia,GEO,2000,ECA,ECA,0.0,0.0,0.0,0.0,0.0,-1.11729,0.5,0,0
Georgia,GEO,2001,ECA,ECA,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1,0
Georgia,GEO,2002,ECA,ECA,0.0,0.0,0.0,0.0,0.0,-1.27238,1.0,0,0
Georgia,GEO,2003,ECA,ECA,0.0,0.0,0.0,0.0,0.0,-1.237,1.3,0,0
Georgia,GEO,2004,ECA,ECA,27.0,1.0,3.0,0.0,0.0,-0.789486,1.1,0,0
Georgia,GEO,2005,ECA,ECA,0.0,0.0,0.0,0.0,0.0,-0.782381,1.5,0,0
Georgia,GEO,2006,ECA,ECA,0.0,0.0,0.0,0.0,0.0,-0.587311,1.3,0,0
Georgia,GEO,2007,ECA,ECA,0.0,0.0,0.0,0.0,0.0,-0.504306,1.2,0,0
Georgia,GEO,2008,ECA,ECA,621.0,1.0,4.0,0.0,0.0,-0.341244,0.0,0,1
Germany,DEU,2000,ECA,OECD,0.0,0.0,0.0,0.0,0.0,1.64684,0.0,0,1
Germany,DEU,2001,ECA,OECD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
Germany,DEU,2002,ECA,OECD,0.0,0.0,0.0,0.0,0.0,1.66536,0.0,0,1
Germany,DEU,2003,ECA,OECD,0.0,0.0,0.0,0.0,0.0,1.64895,0.0,0,1
Germany,DEU,2004,ECA,OECD,0.0,0.0,0.0,0.0,0.0,1.65581,0.0,0,1
Germany,DEU,2005,ECA,OECD,0.0,0.0,0.0,0.0,0.0,1.67981,0.0,0,1
Germany,DEU,2006,ECA,OECD,0.0,0.0,0.0,0.0,0.0,1.72746,0.0,0,1
Germany,DEU,2007,ECA,OECD,0.0,0.0,0.0,0.0,0.0,1.73534,0.0,0,1
Germany,DEU,2008,ECA,OECD,0.0,0.0,0.0,0.0,0.0,1.72155,0.0,0,1
Ghana,GHA,2000,SSA,SSA,0.0,0.0,0.0,0.0,0.0,-0.031637,0.5,0,0
Ghana,GHA,2001,SSA,SSA,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1,0
Ghana,GHA,2002,SSA,SSA,0.0,0.0,0.0,0.0,0.0,-0.108146,0.6,0,0
Ghana,GHA,2003,SSA,SSA,0.0,0.0,0.0,0.0,0.0,-0.134443,0.6,0,0
Ghana,GHA,2004,SSA,SSA,0.0,0.0,0.0,0.0,0.0,-0.239103,1.0,0,0
Ghana,GHA,2005,SSA,SSA,0.0,0.0,0.0,0.0,0.0,-0.147681,0.7,0,0
Ghana,GHA,2006,SSA,SSA,0.0,0.0,0.0,0.0,0.0,-0.015601,0.7,0,0
Ghana,GHA,2007,SSA,SSA,0.0,0.0,0.0,0.0,0.0,-0.029152,0.6,0,0
Ghana,GHA,2008,SSA,SSA,0.0,0.0,0.0,0.0,0.0,-0.098514,0.0,0,1
Greece,GRC,2000,ECA,OECD,0.0,0.0,0.0,0.0,0.0,0.858669,0.0,0,0
Greece,GRC,2001,ECA,OECD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
Greece,GRC,2002,ECA,OECD,0.0,0.0,0.0,0.0,0.0,0.76829,0.6,0,0
Greece,GRC,2003,ECA,OECD,0.0,0.0,0.0,0.0,0.0,0.821183,0.7,0,0
Greece,GRC,2004,ECA,OECD,0.0,0.0,0.0,0.0,0.0,0.878554,0.6,0,0
Greece,GRC,2005,ECA,OECD,0.0,0.0,0.0,0.0,0.0,0.704202,1.1,0,0
Greece,GRC,2006,ECA,OECD,0.0,0.0,0.0,0.0,0.0,0.738385,0.6,0,0
Greece,GRC,2007,ECA,OECD,0.0,0.0,0.0,0.0,0.0,0.694354,0.6,0,0
Greece,GRC,2008,ECA,OECD,0.0,0.0,0.0,0.0,0.0,0.754951,0.0,0,1
Greenland,GRL,2000,ECA,ECA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
Greenland,GRL,2001,ECA,ECA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
Greenland,GRL,2002,ECA,ECA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
Greenland,GRL,2003,ECA,ECA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
Greenland,GRL,2004,ECA,ECA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
Greenland,GRL,2005,ECA,ECA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
Greenland,GRL,2006,ECA,ECA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
Greenland,GRL,2007,ECA,ECA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
Greenland,GRL,2008,ECA,ECA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
Grenada,GRD,2000,LAC,LAC,0.0,0.0,0.0,0.0,0.0,0.269554,0.1,0,0
Grenada,GRD,2001,LAC,LAC,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1,0
Grenada,GRD,2002,LAC,LAC,0.0,0.0,0.0,0.0,0.0,0.208202,0.1,0,0
Grenada,GRD,2003,LAC,LAC,0.0,0.0,0.0,0.0,0.0,0.280091,0.1,0,0
Grenada,GRD,2004,LAC,LAC,0.0,0.0,0.0,0.0,0.0,0.26313,0.2,0,0
Grenada,GRD,2005,LAC,LAC,0.0,0.0,0.0,0.0,0.0,0.290737,0.1,0,0
Grenada,GRD,2006,LAC,LAC,0.0,0.0,0.0,0.0,0.0,0.177806,0.1,0,0
Grenada,GRD,2007,LAC,LAC,0.0,0.0,0.0,0.0,0.0,0.169821,0.1,0,0
Grenada,GRD,2008,LAC,LAC,0.0,0.0,0.0,0.0,0.0,0.164965,0.0,0,1
Guam,GUM,2000,EAP,EAP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
Guam,GUM,2001,EAP,EAP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
Guam,GUM,2002,EAP,EAP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
Guam,GUM,2003,EAP,EAP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
Guam,GUM,2004,EAP,EAP,0.0,0.0,0.0,0.0,0.0,1.00749,0.0,0,1
Guam,GUM,2005,EAP,EAP,0.0,0.0,0.0,0.0,0.0,1.13915,0.0,0,1
Guam,GUM,2006,EAP,EAP,0.0,0.0,0.0,0.0,0.0,1.13486,0.0,0,1
Guam,GUM,2007,EAP,EAP,0.0,0.0,0.0,0.0,0.0,1.15744,0.0,0,1
Guam,GUM,2008,EAP,EAP,0.0,0.0,0.0,0.0,0.0,1.1675,0.0,0,1
Guatemala,GTM,2000,LAC,LAC,0.0,0.0,0.0,0.0,0.0,-0.806128,0.3,0,0
Guatemala,GTM,2001,LAC,LAC,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1,0
Guatemala,GTM,2002,LAC,LAC,0.0,0.0,0.0,0.0,0.0,-0.846286,0.4,0,0
Guatemala,GTM,2003,LAC,LAC,0.0,0.0,0.0,0.0,0.0,-1.07503,0.4,0,0
Guatemala,GTM,2004,LAC,LAC,0.0,0.0,0.0,0.0,0.0,-0.986492,0.5,0,0
Guatemala,GTM,2005,LAC,LAC,0.0,0.0,0.0,0.0,0.0,-1.02998,0.5,0,0
Guatemala,GTM,2006,LAC,LAC,0.0,0.0,0.0,0.0,0.0,-1.04411,0.5,0,0
Guatemala,GTM,2007,LAC,LAC,0.0,0.0,0.0,0.0,0.0,-1.08846,0.5,0,0
Guatemala,GTM,2008,LAC,LAC,0.0,0.0,0.0,0.0,0.0,-1.10229,0.0,0,1
Guinea,GIN,2000,SSA,SSA,669.0,1.0,3.0,0.0,0.0,-1.34109,0.2,0,0
Guinea,GIN,2001,SSA,SSA,505.0,1.0,3.0,0.0,0.0,0.0,0.3,1,0
Guinea,GIN,2002,SSA,SSA,0.0,0.0,0.0,0.0,0.0,-0.883183,0.3,0,0
Guinea,GIN,2003,SSA,SSA,0.0,0.0,0.0,0.0,0.0,-1.00278,0.2,0,0
Guinea,GIN,2004,SSA,SSA,0.0,0.0,0.0,0.0,0.0,-1.1064,0.5,0,0
Guinea,GIN,2005,SSA,SSA,0.0,0.0,0.0,0.0,0.0,-1.27021,0.5,0,0
Guinea,GIN,2006,SSA,SSA,0.0,0.0,0.0,0.0,0.0,-1.41847,0.4,0,0
Guinea,GIN,2007,SSA,SSA,0.0,0.0,0.0,45.0,0.0,-1.46196,0.3,0,0
Guinea,GIN,2008,SSA,SSA,0.0,0.0,0.0,0.0,0.0,-1.60043,0.0,0,1
Guinea-Bissau,GNB,2000,SSA,SSA,0.0,0.0,0.0,0.0,0.0,-1.38864,0.0,0,0
Guinea-Bissau,GNB,2001,SSA,SSA,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1,0
Guinea-Bissau,GNB,2002,SSA,SSA,0.0,0.0,0.0,0.0,0.0,-1.13621,0.1,0,0
Guinea-Bissau,GNB,2003,SSA,SSA,0.0,0.0,0.0,0.0,0.0,-1.23937,0.1,0,0
Guinea-Bissau,GNB,2004,SSA,SSA,0.0,0.0,0.0,0.0,0.0,-1.15201,0.0,0,0
Guinea-Bissau,GNB,2005,SSA,SSA,0.0,0.0,0.0,0.0,0.0,-1.2831,0.1,0,0
Guinea-Bissau,GNB,2006,SSA,SSA,0.0,0.0,0.0,0.0,0.0,-1.284,0.1,0,0
Guinea-Bissau,GNB,2007,SSA,SSA,0.0,0.0,0.0,0.0,0.0,-1.36121,0.1,0,0
Guinea-Bissau,GNB,2008,SSA,SSA,0.0,0.0,0.0,0.0,0.0,-1.43045,0.0,0,1
Guyana,GUY,2000,LAC,LAC,0.0,0.0,0.0,0.0,0.0,-0.462612,0.2,0,0
Guyana,GUY,2001,LAC,LAC,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1,0
Guyana,GUY,2002,LAC,LAC,0.0,0.0,0.0,0.0,0.0,-0.4568,0.3,0,0
Guyana,GUY,2003,LAC,LAC,0.0,0.0,0.0,0.0,0.0,-0.524741,0.4,0,0
Guyana,GUY,2004,LAC,LAC,0.0,0.0,0.0,0.0,0.0,-0.538351,0.4,0,0
Guyana,GUY,2005,LAC,LAC,0.0,0.0,0.0,0.0,0.0,-0.745165,0.3,0,0
Guyana,GUY,2006,LAC,LAC,0.0,0.0,0.0,0.0,0.0,-0.651249,0.3,0,0
Guyana,GUY,2007,LAC,LAC,0.0,0.0,0.0,0.0,0.0,-0.532961,0.4,0,0
Guyana,GUY,2008,LAC,LAC,0.0,0.0,0.0,0.0,0.0,-0.695843,0.0,0,1
Haiti,HTI,2000,LAC,LAC,0.0,0.0,0.0,0.0,0.0,-1.56203,0.3,0,0
Haiti,HTI,2001,LAC,LAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
Haiti,HTI,2002,LAC,LAC,0.0,0.0,0.0,0.0,0.0,-1.8719,0.0,0,0
Haiti,HTI,2003,LAC,LAC,0.0,0.0,0.0,0.0,0.0,-1.70425,0.1,0,0
Haiti,HTI,2004,LAC,LAC,244.0,1.0,3.0,0.0,0.0,-1.72166,0.3,0,0
Haiti,HTI,2005,LAC,LAC,0.0,0.0,0.0,40.0,0.0,-1.70017,0.2,0,0
Haiti,HTI,2006,LAC,LAC,0.0,0.0,0.0,0.0,0.0,-1.53002,0.2,0,0
Haiti,HTI,2007,LAC,LAC,0.0,0.0,0.0,0.0,0.0,-1.42834,1.4,0,0
Haiti,HTI,2008,LAC,LAC,0.0,0.0,0.0,0.0,0.0,-1.34883,0.0,0,1
Honduras,HND,2000,LAC,LAC,0.0,0.0,0.0,0.0,0.0,-0.909206,0.7,0,0
Honduras,HND,2001,LAC,LAC,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1,0
Honduras,HND,2002,LAC,LAC,0.0,0.0,0.0,0.0,0.0,-0.832834,0.7,0,0
Honduras,HND,2003,LAC,LAC,0.0,0.0,0.0,0.0,0.0,-0.820021,0.8,0,0
Honduras,HND,2004,LAC,LAC,0.0,0.0,0.0,0.0,28.0,-0.72833,1.4,0,0
Honduras,HND,2005,LAC,LAC,0.0,0.0,0.0,0.0,0.0,-0.727863,1.4,0,0
Honduras,HND,2006,LAC,LAC,0.0,0.0,0.0,0.0,0.0,-0.904521,1.2,0,0
Honduras,HND,2007,LAC,LAC,0.0,0.0,0.0,0.0,0.0,-0.827805,1.4,0,0
Honduras,HND,2008,LAC,LAC,0.0,0.0,0.0,0.0,0.0,-0.893698,0.0,0,1
"Hong Kong, China",HKG,2000,EAP,EAP,0.0,0.0,0.0,0.0,0.0,0.917322,0.0,0,1
"Hong Kong, China",HKG,2001,EAP,EAP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
"Hong Kong, China",HKG,2002,EAP,EAP,0.0,0.0,0.0,0.0,0.0,1.12818,0.0,0,1
"Hong Kong, China",HKG,2003,EAP,EAP,0.0,0.0,0.0,0.0,0.0,1.32275,0.0,0,1
"Hong Kong, China",HKG,2004,EAP,EAP,0.0,0.0,0.0,0.0,0.0,1.40021,0.0,0,1
"Hong Kong, China",HKG,2005,EAP,EAP,0.0,0.0,0.0,0.0,0.0,1.49948,0.0,0,1
"Hong Kong, China",HKG,2006,EAP,EAP,0.0,0.0,0.0,0.0,0.0,1.50098,0.0,0,1
"Hong Kong, China",HKG,2007,EAP,EAP,0.0,0.0,0.0,0.0,0.0,1.44005,0.0,0,1
"Hong Kong, China",HKG,2008,EAP,EAP,0.0,0.0,0.0,0.0,0.0,1.55685,0.0,0,1
Hungary,HUN,2000,ECA,OECD,0.0,0.0,0.0,0.0,0.0,0.870239,1.7,0,0
Hungary,HUN,2001,ECA,OECD,0.0,0.0,0.0,0.0,0.0,0.0,1.6,1,0
Hungary,HUN,2002,ECA,OECD,0.0,0.0,0.0,0.0,0.0,0.889158,2.1,0,0
Hungary,HUN,2003,ECA,OECD,0.0,0.0,0.0,0.0,0.0,0.866146,2.1,0,0
Hungary,HUN,2004,ECA,OECD,0.0,0.0,0.0,0.0,0.0,0.864944,2.2,0,0
Hungary,HUN,2005,ECA,OECD,0.0,0.0,0.0,0.0,0.0,0.750699,2.1,0,0
Hungary,HUN,2006,ECA,OECD,0.0,0.0,0.0,0.0,0.0,0.804509,1.7,0,0
Hungary,HUN,2007,ECA,OECD,0.0,0.0,0.0,0.0,0.0,0.772432,1.5,0,0
Hungary,HUN,2008,ECA,OECD,0.0,0.0,0.0,0.0,0.0,0.824481,0.0,0,1
Iceland,ISL,2000,ECA,OECD,0.0,0.0,0.0,0.0,0.0,1.91852,0.0,0,1
Iceland,ISL,2001,ECA,OECD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
Iceland,ISL,2002,ECA,OECD,0.0,0.0,0.0,0.0,0.0,1.98761,0.0,0,1
Iceland,ISL,2003,ECA,OECD,0.0,0.0,0.0,0.0,0.0,2.05777,0.0,0,1
Iceland,ISL,2004,ECA,OECD,0.0,0.0,0.0,0.0,0.0,2.09479,0.0,0,1
